Word_Count,Section_Count,Has_Links,Skill_Count,ATS_Score
665,3,1,13,88.2
673,5,0,24,100.0
985,7,0,11,90.9
530,4,1,15,90.2
675,4,0,7,69.7
890,2,1,16,87.4
733,2,1,12,82.3
816,7,1,6,90.0
777,3,0,21,96.8
595,5,1,12,89.2
180,7,1,20,100.0
484,6,1,10,87.8
596,3,0,20,87.8
169,7,1,20,100.0
176,5,0,10,72.7
474,3,0,19,88.2
403,3,0,20,89.2
360,4,1,7,74.6
577,5,1,7,81.5
525,2,1,25,100.0
982,2,1,12,76.0
333,7,0,24,100.0
962,2,0,12,74.0
975,5,1,21,100.0
501,3,1,10,82.3
545,4,1,22,98.6
306,3,0,11,69.1
634,3,1,8,77.2
558,7,0,3,77.6
300,4,1,3,62.9
773,2,1,4,69.3
762,6,1,17,100.0
991,2,1,5,65.7
995,7,0,13,90.9
161,6,0,5,71.0
938,3,0,5,72.5
525,6,1,24,100.0
826,6,1,14,93.7
673,4,0,8,80.6
842,2,1,25,100.0
745,7,0,18,100.0
738,3,1,14,91.3
686,5,0,13,86.9
755,2,0,23,88.6
570,7,0,17,94.7
477,3,0,12,75.8
938,3,0,25,99.8
647,4,1,20,100.0
160,5,1,5,69.6
691,5,1,11,86.8
358,3,1,21,91.5
467,7,1,18,100.0
847,4,0,21,98.4
382,3,1,17,90.6
449,2,1,13,78.0
696,2,0,19,87.3
374,7,1,9,82.4
446,7,1,3,83.1
484,5,1,12,91.7
651,6,0,17,95.1
956,5,0,19,96.3
483,6,0,5,79.4
214,2,1,14,76.3
675,2,1,8,77.4
486,6,1,21,100.0
739,6,0,13,86.3
440,4,0,14,83.5
705,4,0,17,89.7
597,4,1,9,86.1
551,6,0,13,89.3
916,2,0,10,74.5
218,7,1,16,95.9
783,5,1,8,81.4
300,5,1,20,99.9
791,5,0,21,95.4
187,3,1,23,95.9
789,5,0,16,92.1
961,6,0,23,100.0
360,3,0,23,88.7
343,2,0,5,65.0
723,5,1,11,87.6
276,6,1,22,100.0
959,3,1,24,100.0
842,4,1,10,80.5
411,6,0,22,99.0
494,2,0,24,88.9
901,5,0,9,84.4
476,4,1,17,89.0
261,7,1,18,94.4
870,3,1,23,100.0
895,2,1,21,90.7
908,7,1,22,100.0
986,5,1,14,94.1
865,2,0,19,82.2
449,3,0,14,75.6
830,7,1,16,97.5
420,4,0,16,84.9
661,6,1,18,99.0
154,4,0,8,67.5
448,2,1,22,96.9
974,5,1,7,79.9
832,6,1,24,100.0
233,4,0,10,74.1
685,5,0,12,86.0
694,4,1,3,73.6
251,2,0,20,76.3
584,7,0,11,85.8
348,5,1,18,98.7
666,4,1,16,95.4
584,2,1,22,95.1
600,4,1,24,100.0
859,6,1,11,90.1
799,4,1,24,100.0
837,2,0,18,82.4
351,4,1,18,91.6
358,3,0,12,77.9
241,6,0,25,100.0
303,3,0,3,59.5
185,7,1,12,86.9
395,3,1,19,95.0
830,5,1,25,100.0
269,3,1,8,68.6
318,2,1,20,85.5
837,3,1,9,81.3
731,6,0,12,86.2
761,6,0,21,97.7
636,2,0,11,71.0
462,5,0,12,84.6
655,7,0,7,79.2
746,6,0,20,97.2
512,5,1,18,92.9
421,4,1,3,72.7
559,5,1,25,100.0
575,4,0,16,91.1
262,4,1,14,85.8
891,3,0,3,62.9
308,3,0,19,87.5
684,4,0,7,79.0
880,2,1,23,100.0
172,7,0,7,76.1
428,5,0,16,89.3
611,2,0,23,90.0
693,5,1,22,100.0
487,6,1,15,94.0
695,4,1,3,69.4
358,5,0,11,78.0
304,5,0,7,72.3
999,4,1,15,92.2
513,3,0,24,99.2
331,3,1,5,69.9
916,5,1,17,95.5
649,3,1,19,92.6
724,2,1,11,80.3
950,2,1,14,79.1
251,4,0,17,86.9
458,7,0,3,72.5
285,3,1,13,77.2
873,5,1,7,86.6
703,6,0,5,78.0
404,5,0,24,100.0
446,7,0,9,78.9
643,6,0,25,100.0
868,5,0,19,94.6
254,6,1,12,90.5
482,5,0,4,68.8
519,7,1,16,97.1
215,4,1,15,87.2
545,4,0,14,85.1
994,6,1,8,84.0
357,4,1,19,88.7
938,4,1,14,90.1
469,7,1,10,93.0
874,4,0,19,90.9
533,7,1,23,100.0
805,6,1,23,100.0
220,5,1,9,81.1
209,4,1,24,100.0
595,2,1,4,64.1
325,7,0,10,78.1
600,4,1,22,100.0
195,7,0,10,78.5
959,3,1,16,93.5
517,6,1,13,94.0
341,6,1,3,77.7
201,5,1,20,96.3
818,6,1,15,97.3
485,5,1,13,94.0
880,4,1,25,100.0
746,4,1,4,77.8
475,7,0,8,86.9
779,5,0,24,100.0
902,7,0,15,98.2
422,2,1,9,77.8
226,5,0,3,64.0
567,7,1,13,99.9
970,3,0,9,78.8
741,2,0,3,59.7
517,5,1,11,81.9
263,7,0,6,78.3
371,4,1,24,100.0
495,6,1,18,96.8
219,4,1,5,73.8
754,7,0,5,82.9
908,5,1,13,92.6
586,5,1,10,89.8
269,2,0,13,71.1
383,4,1,15,90.9
628,4,0,16,88.7
708,3,1,18,96.9
997,6,1,20,100.0
565,7,1,7,84.1
691,7,0,5,81.4
990,3,1,3,74.7
663,3,0,11,80.0
395,6,1,8,84.9
634,7,0,16,94.9
795,5,0,25,100.0
202,5,1,21,100.0
253,4,1,8,74.0
440,5,0,24,96.4
710,5,1,10,87.7
856,5,0,7,77.1
483,2,1,16,86.3
635,5,1,5,77.5
234,4,1,21,94.5
903,7,0,20,100.0
223,2,0,14,71.5
412,4,0,16,83.6
934,3,1,21,92.6
856,2,1,14,88.9
464,5,0,11,76.4
849,5,1,14,97.7
889,7,1,7,89.4
735,4,0,6,72.0
362,7,1,16,98.9
473,7,0,7,76.9
596,4,1,16,95.9
255,6,1,5,71.9
401,2,1,15,83.0
986,5,1,25,100.0
212,4,0,7,64.8
694,5,1,11,92.8
519,2,1,18,90.3
789,3,1,8,81.1
306,5,1,4,72.7
740,5,0,25,100.0
601,5,0,10,78.0
643,2,0,24,91.1
613,6,0,17,93.8
405,4,0,14,80.0
663,6,1,11,93.9
341,7,1,10,88.2
439,2,1,14,78.6
868,4,0,4,67.1
361,2,1,24,98.3
637,5,0,19,98.6
428,4,0,18,87.2
946,4,0,8,71.5
228,7,1,25,100.0
661,3,0,10,79.8
905,5,0,22,96.4
192,2,0,17,77.9
914,3,0,25,94.0
975,4,0,23,100.0
480,5,1,24,100.0
412,2,1,12,75.9
377,2,1,19,85.3
231,4,1,19,86.5
960,3,0,18,86.2
530,7,0,12,88.0
709,4,1,17,96.5
835,5,0,6,76.7
798,7,0,19,97.7
595,7,1,20,100.0
319,5,0,10,73.0
782,6,0,17,95.5
456,5,1,6,77.2
295,6,0,18,94.4
226,2,0,18,75.8
840,3,0,13,77.9
822,6,1,23,100.0
729,7,1,21,100.0
464,5,1,11,81.3
893,7,1,3,80.6
721,4,0,22,95.1
942,7,0,6,78.9
458,6,1,3,77.3
991,7,0,8,88.7
644,7,0,21,100.0
646,7,1,24,100.0
397,6,0,13,82.8
517,5,1,18,96.3
447,2,1,15,82.9
169,3,1,16,79.6
926,4,1,19,99.1
917,5,0,4,73.8
496,3,0,21,90.7
234,7,0,16,94.2
599,6,0,21,100.0
873,6,0,17,92.4
346,5,1,10,83.9
681,2,1,19,94.3
219,5,0,3,64.4
255,7,0,23,100.0
862,3,0,4,62.1
718,6,0,14,91.5
309,7,1,6,84.8
883,4,0,9,80.8
460,2,1,22,93.1
946,6,1,12,88.7
770,6,0,3,74.2
446,7,0,7,78.7
836,3,0,24,96.8
971,6,0,9,86.4
720,5,1,4,81.4
793,7,0,22,100.0
477,5,0,8,76.4
748,3,0,17,81.8
299,4,1,25,100.0
641,3,1,6,74.6
766,7,1,16,99.9
886,6,1,13,91.3
496,3,0,13,75.8
653,7,1,24,100.0
970,3,1,10,80.1
240,5,0,12,75.8
830,2,1,21,96.4
441,4,0,20,93.8
995,6,0,11,90.9
366,2,1,20,89.4
885,5,0,8,74.1
520,4,0,25,96.2
401,2,1,9,71.7
993,3,1,19,97.4
469,4,0,13,81.7
293,7,0,10,80.9
886,2,0,8,70.0
276,2,1,3,63.3
722,4,1,15,96.4
988,7,0,3,77.7
766,5,1,3,75.9
151,6,0,17,89.8
393,3,1,3,62.1
889,3,1,8,78.6
337,6,0,5,67.3
742,7,0,24,100.0
828,3,1,7,76.5
857,7,0,3,76.5
746,4,1,24,100.0
758,2,0,20,87.9
360,5,1,6,76.5
305,5,0,12,78.8
994,7,1,17,100.0
775,4,1,12,92.0
423,7,0,25,100.0
204,4,0,22,86.3
653,6,1,4,83.1
407,6,1,13,89.6
648,2,1,16,85.6
774,3,1,4,73.6
962,5,1,14,95.4
706,3,1,18,97.0
448,2,1,17,86.1
675,5,1,15,92.8
414,7,1,15,93.0
387,5,1,19,92.9
784,4,1,7,79.5
764,7,1,16,100.0
569,4,1,25,100.0
666,6,0,17,97.0
424,2,0,17,78.8
273,3,0,4,60.8
225,7,1,11,89.1
366,2,0,16,75.2
850,3,1,20,95.0
572,3,0,19,93.0
241,4,0,4,61.8
1000,7,0,24,100.0
812,5,1,14,96.5
446,5,1,23,100.0
779,6,0,19,96.0
878,4,1,4,76.2
265,3,0,8,63.2
998,3,0,4,69.0
343,7,0,22,100.0
963,2,1,4,66.9
346,5,1,6,74.8
474,5,0,8,77.9
570,7,1,17,100.0
504,3,0,25,99.2
277,4,1,7,78.0
465,6,1,24,100.0
924,3,1,25,99.2
718,4,1,10,87.4
150,3,1,19,87.8
612,3,1,19,99.3
403,7,1,12,94.8
814,5,1,7,86.4
229,2,1,8,68.6
228,6,1,21,98.0
853,7,1,20,100.0
857,7,1,20,100.0
663,4,1,7,83.2
939,2,0,17,82.1
931,5,1,19,100.0
753,2,0,4,64.6
604,6,1,9,88.0
552,2,0,13,75.2
360,2,1,13,82.3
766,7,0,10,90.1
366,3,0,15,78.1
726,5,0,6,74.2
336,2,0,10,70.8
949,3,1,18,97.4
460,7,1,17,96.4
746,2,0,7,71.3
468,5,1,25,100.0
782,7,1,3,77.9
400,7,0,19,94.1
684,3,1,15,91.3
508,5,0,22,99.6
801,5,1,10,85.5
349,6,1,18,100.0
556,6,1,21,100.0
636,4,1,18,92.0
260,6,0,25,98.7
764,6,1,15,100.0
184,4,1,10,72.1
812,5,0,20,100.0
744,3,0,24,95.7
545,6,1,19,100.0
167,7,0,10,78.2
621,3,0,19,88.5
489,2,1,15,80.8
794,5,0,8,76.5
493,7,1,24,100.0
912,2,0,18,85.0
521,2,1,13,85.9
209,5,0,24,90.7
439,4,0,15,81.0
825,3,1,11,85.2
166,7,1,6,73.6
962,4,0,9,73.3
900,4,1,9,78.0
540,4,0,21,97.6
836,2,1,19,87.1
611,4,1,15,89.3
278,3,1,24,91.4
218,4,1,14,85.8
561,6,1,19,98.2
201,7,0,24,97.3
163,7,1,5,74.5
301,5,1,12,80.1
724,4,0,15,89.4
873,2,0,24,89.6
432,4,1,11,78.0
866,2,1,9,78.4
776,7,1,8,88.5
857,2,0,20,92.9
866,3,0,13,82.2
290,2,1,12,77.3
392,7,1,4,80.8
910,3,1,6,78.3
314,6,1,20,97.2
470,4,1,15,88.1
951,2,1,8,78.0
835,4,1,12,87.8
574,4,1,17,91.0
451,7,1,18,98.0
441,2,0,16,78.0
338,7,0,7,82.0
826,7,0,10,92.0
504,3,1,7,74.5
219,2,0,23,82.0
847,3,0,10,77.3
946,3,0,14,87.0
302,2,0,3,57.3
482,5,0,10,77.6
700,5,0,4,69.5
689,2,0,7,64.7
664,4,0,17,86.3
597,4,0,16,89.4
257,3,1,3,68.6
850,3,0,15,81.5
617,2,0,7,69.4
513,2,0,12,69.6
992,6,1,7,84.2
205,7,1,9,87.4
320,3,1,5,65.8
929,7,1,20,100.0
569,2,1,11,82.6
972,4,0,21,96.0
286,3,1,8,67.5
383,3,0,5,66.0
325,6,1,6,73.5
158,5,0,19,83.6
363,6,1,12,90.4
450,3,1,15,90.2
754,2,0,25,91.1
471,3,0,18,87.3
745,7,1,3,83.6
801,2,1,14,79.7
207,3,1,4,67.2
805,2,0,9,69.9
237,6,1,6,78.9
979,2,0,16,82.9
560,3,1,6,73.2
968,4,0,7,71.0
618,2,1,11,74.5
438,4,1,11,77.3
648,6,0,22,100.0
268,7,0,6,71.5
195,3,1,25,96.5
771,4,0,14,86.9
474,7,1,5,84.4
960,3,1,19,96.0
649,4,1,9,82.0
310,3,0,23,89.3
836,5,1,15,93.7
863,2,1,19,91.7
584,6,1,17,100.0
658,6,1,10,94.7
717,6,0,20,100.0
756,4,1,13,85.9
709,6,0,15,91.9
556,2,0,25,92.6
922,2,0,25,99.6
856,4,1,5,78.9
382,7,1,8,88.4
452,4,1,11,82.0
735,4,0,17,91.2
859,5,1,12,90.1
639,2,1,4,70.1
795,5,0,5,78.5
183,6,0,6,68.5
657,2,0,11,76.6
931,5,0,15,85.8
961,5,1,18,100.0
362,3,0,4,64.6
334,6,0,13,85.1
157,3,0,10,62.2
882,6,0,13,88.3
780,7,1,5,81.1
295,6,1,14,85.7
695,2,1,6,71.4
927,4,0,5,72.7
734,4,0,4,66.4
398,5,0,23,100.0
571,6,1,22,100.0
925,7,1,21,100.0
801,3,0,21,93.1
452,3,0,25,95.4
997,6,0,21,97.3
519,5,0,13,86.2
720,2,0,6,64.5
194,5,1,18,90.1
178,6,1,12,84.0
611,2,1,7,75.0
610,2,1,14,79.5
641,5,1,14,95.5
408,4,0,7,72.7
204,2,0,15,68.1
994,6,1,23,100.0
726,7,1,4,86.3
440,2,1,11,77.1
946,2,1,11,76.0
583,5,1,9,89.7
508,7,0,11,86.6
843,3,0,19,86.7
834,5,0,22,99.5
945,4,0,5,75.7
193,5,1,25,100.0
359,4,1,10,75.7
518,7,1,15,99.1
740,2,1,3,72.3
403,2,1,24,90.1
726,7,0,8,84.0
887,3,1,15,89.5
829,5,1,19,100.0
218,4,0,9,69.1
967,3,1,20,98.6
796,5,1,23,100.0
574,3,0,7,69.3
684,2,1,17,87.1
813,2,1,24,100.0
734,3,0,18,91.1
489,5,1,14,94.4
388,7,0,22,100.0
636,2,1,9,77.1
304,5,0,24,94.0
638,2,1,20,97.2
264,6,1,7,82.8
242,3,0,8,64.3
204,2,0,7,64.4
623,5,0,7,77.6
423,4,0,14,77.2
890,2,1,13,79.6
288,2,1,16,77.4
534,3,1,17,89.5
845,5,1,14,89.5
840,4,0,23,100.0
715,6,0,25,100.0
716,2,0,5,69.4
823,2,1,4,66.1
183,4,1,23,93.8
587,4,1,6,81.3
492,4,0,21,89.0
872,5,1,15,99.4
243,3,0,3,55.4
304,7,1,8,81.8
456,6,0,17,94.5
361,4,1,14,83.6
292,4,1,3,65.3
227,5,0,22,91.4
240,3,1,6,69.8
472,6,1,19,100.0
257,4,1,6,73.3
978,3,1,9,77.1
882,4,1,17,97.8
619,7,1,16,98.6
316,2,1,5,62.3
746,5,0,22,97.8
605,3,0,17,87.7
774,6,1,3,82.2
953,4,0,20,97.8
429,4,0,5,64.5
327,5,1,10,79.9
273,5,1,24,99.3
977,5,1,21,100.0
734,4,1,14,88.1
893,3,1,12,82.0
809,4,1,11,85.9
732,6,0,10,85.2
703,7,0,25,100.0
909,4,1,22,100.0
632,2,0,24,95.8
245,3,1,13,82.7
482,3,1,14,81.3
459,3,0,6,70.9
317,5,1,17,91.8
906,5,1,4,81.2
929,5,1,20,100.0
951,2,1,7,74.6
435,4,1,22,99.3
752,6,0,15,93.4
651,7,1,16,100.0
203,3,1,15,82.8
768,2,1,17,88.9
736,6,1,15,98.8
590,3,1,18,95.5
755,4,1,10,86.6
800,3,1,10,80.2
987,2,0,10,73.3
319,3,1,5,70.3
739,6,1,13,92.0
186,5,0,18,85.1
928,7,0,14,95.7
550,4,0,7,75.1
548,3,0,4,62.3
930,7,1,4,86.2
823,2,0,10,76.2
871,5,0,25,100.0
527,3,1,3,72.6
474,6,1,17,99.6
787,7,1,7,88.1
672,2,0,15,80.5
733,5,1,11,86.1
403,6,1,15,88.8
995,5,0,11,83.2
670,5,1,22,100.0
312,4,0,19,86.7
958,2,1,18,90.2
230,4,1,6,66.4
495,4,1,21,99.8
157,3,1,16,78.2
266,6,1,7,75.4
473,7,1,12,94.1
987,5,1,20,100.0
233,5,1,4,69.5
695,5,1,15,95.9
588,2,0,7,65.2
259,7,0,13,88.6
609,3,1,4,74.6
407,2,0,12,72.6
663,5,1,23,100.0
253,2,0,9,60.6
969,7,0,16,95.8
857,7,0,17,100.0
893,3,1,12,85.5
853,4,0,3,69.7
343,7,1,22,100.0
290,7,0,7,76.5
248,7,0,11,85.6
939,4,0,12,80.3
661,5,0,18,89.2
780,4,1,10,81.9
414,6,1,16,93.5
498,5,1,10,87.2
179,7,0,17,95.0
712,4,1,15,96.3
351,4,0,20,87.0
927,4,1,23,100.0
831,7,1,9,89.3
458,3,0,18,87.8
765,6,1,10,87.4
623,4,0,4,73.7
523,7,0,20,100.0
992,5,0,5,72.1
201,3,0,8,67.1
719,5,0,22,95.3
644,6,0,8,81.2
822,5,1,25,100.0
520,4,0,14,78.4
832,6,1,23,100.0
958,2,1,19,94.2
212,7,1,13,89.1
646,3,0,10,74.8
975,7,1,11,91.4
715,3,0,7,71.6
316,5,0,14,86.3
704,7,1,19,100.0
972,3,1,18,88.5
195,2,0,12,72.1
259,7,0,11,80.4
880,7,0,12,92.5
488,5,0,7,80.0
449,4,0,23,90.7
930,3,0,21,89.5
833,2,1,25,99.0
510,4,1,13,89.0
346,2,0,18,77.3
517,2,1,16,81.9
230,7,0,15,91.2
342,6,0,17,86.0
679,4,1,21,100.0
158,6,1,22,100.0
541,6,1,19,100.0
980,3,1,9,79.6
822,3,1,19,95.7
525,4,0,9,73.7
280,4,0,25,91.2
911,4,0,5,70.7
166,5,0,18,87.6
563,4,1,23,100.0
810,7,0,23,100.0
730,4,0,17,85.6
988,3,1,13,81.4
398,5,0,12,79.1
830,6,1,12,95.0
945,3,0,3,64.0
285,3,0,15,75.7
817,7,0,18,99.5
439,2,1,23,93.7
564,3,0,5,70.4
620,5,1,21,100.0
792,3,1,17,96.3
373,3,1,9,70.0
970,2,1,16,86.6
287,5,0,22,89.6
739,3,0,4,63.1
512,5,0,13,88.2
451,4,1,11,85.4
968,5,0,23,100.0
823,5,0,25,100.0
345,6,0,24,100.0
899,3,1,14,87.1
322,2,1,6,63.8
162,4,0,15,74.2
747,7,1,21,100.0
275,7,1,25,100.0
700,4,0,18,93.8
284,5,0,6,70.8
706,4,1,19,94.7
657,3,1,9,81.8
519,4,1,19,98.9
873,4,1,6,78.6
506,2,1,24,99.9
691,3,0,19,88.0
643,4,1,16,92.3
365,6,1,9,80.3
812,5,1,6,81.6
947,5,1,9,89.2
560,2,0,13,80.5
582,7,1,3,79.8
979,7,1,14,100.0
564,4,1,7,75.2
316,3,0,4,63.4
651,7,1,14,100.0
432,5,0,6,68.0
770,5,1,24,100.0
168,4,1,17,88.5
679,7,0,24,100.0
881,2,0,4,62.9
155,7,0,7,70.6
915,3,0,14,84.9
945,2,1,13,84.8
333,2,1,9,73.2
925,6,1,11,92.7
650,4,1,18,92.8
875,2,1,8,76.3
590,4,0,19,94.4
636,7,0,24,100.0
494,5,1,15,97.1
498,2,1,6,69.6
877,5,0,7,74.0
919,5,0,5,73.5
179,2,0,22,81.0
360,4,1,18,95.8
166,3,1,13,74.8
414,6,0,7,72.7
538,2,0,24,94.9
253,2,1,16,80.7
194,2,0,14,73.6
465,4,0,6,68.5
462,3,1,23,92.9
549,3,1,18,89.4
874,4,1,23,100.0
717,3,0,13,77.7
819,5,0,21,100.0
620,6,0,9,87.9
415,2,1,17,82.6
981,4,1,17,94.2
464,7,1,21,100.0
689,6,1,5,78.1
166,7,1,8,83.3
629,3,0,16,87.4
232,4,1,9,77.8
865,2,1,6,73.4
806,2,1,21,93.9
692,7,1,18,100.0
224,4,0,17,84.2
389,7,0,6,74.9
439,4,1,15,88.9
442,2,1,15,84.0
879,7,1,25,100.0
832,4,1,9,78.4
857,7,1,22,100.0
473,5,1,22,100.0
271,3,1,24,95.9
635,3,1,14,83.2
872,5,0,23,100.0
161,5,0,8,69.3
519,5,1,9,79.5
521,4,1,20,98.5
792,6,1,9,92.1
818,6,0,7,84.6
920,5,1,8,80.5
811,6,0,4,71.9
949,5,0,14,92.4
312,5,0,3,64.1
194,7,0,13,86.9
228,6,1,9,80.7
213,3,0,13,71.2
981,2,0,5,67.9
486,3,0,25,98.1
799,4,0,11,83.8
927,5,1,19,100.0
865,7,0,12,91.9
256,3,0,12,71.6
584,2,0,3,60.9
802,6,1,25,100.0
181,3,0,20,86.3
768,7,1,10,91.6
285,6,0,3,64.8
410,4,1,17,94.5
652,4,1,3,72.7
659,5,0,14,88.4
228,5,1,8,76.6
711,2,1,15,81.8
397,3,0,25,90.4
568,2,0,4,66.1
861,3,1,3,67.2
844,4,0,6,75.9
481,3,1,8,73.5
529,4,0,6,69.9
198,5,0,22,87.0
187,7,0,24,97.7
861,4,0,16,85.1
684,6,1,3,77.4
268,6,0,3,72.7
323,6,0,13,88.6
698,5,0,6,73.4
516,6,0,20,99.6
874,4,0,16,89.7
406,4,0,16,86.1
776,3,0,22,95.5
649,7,1,12,98.6
797,3,0,19,90.0
868,3,0,15,79.0
296,4,1,13,80.3
833,5,1,12,90.3
1000,2,1,19,94.3
282,3,0,23,84.9
960,7,1,16,100.0
323,2,0,6,64.3
255,6,0,3,67.9
348,4,0,11,78.4
772,3,0,16,87.3
292,7,0,5,77.2
216,7,1,10,84.3
297,6,1,13,84.6
277,5,0,19,89.1
697,4,0,13,83.6
342,6,1,8,83.5
159,5,1,21,97.4
627,4,0,6,75.4
927,2,1,14,82.3
556,7,1,24,100.0
163,5,1,8,77.9
160,3,0,15,74.3
948,2,1,25,95.6
481,7,1,5,85.3
271,7,0,20,96.5
670,3,1,4,69.3
915,3,0,16,88.2
255,5,1,24,100.0
948,6,0,20,100.0
682,2,1,23,98.9
500,7,1,12,95.9
925,6,1,19,100.0
700,2,0,18,83.6
429,4,1,5,69.0
904,3,0,23,90.9
698,2,0,22,90.8
868,6,0,8,78.0
820,4,0,20,91.5
352,4,0,13,81.0
178,3,1,12,72.7
663,4,0,13,88.5
707,2,1,13,87.0
483,3,0,8,71.6
716,5,1,23,100.0
454,7,0,8,86.5
911,3,1,20,91.9
771,7,0,15,92.3
554,4,1,11,86.7
285,7,1,20,100.0
965,3,0,18,89.8
160,5,0,11,73.8
252,3,1,21,85.7
786,6,1,3,83.7
264,5,1,4,66.4
462,5,0,15,83.8
936,3,1,12,88.2
462,5,0,12,83.7
477,6,1,10,83.5
840,3,1,18,89.3
301,5,1,25,100.0
788,4,0,25,100.0
461,3,1,19,87.5
804,6,1,20,100.0
215,7,1,9,79.3
999,5,0,12,88.2
340,7,0,4,72.6
992,5,0,14,89.1
497,7,1,24,100.0
797,3,0,14,77.0
307,4,1,12,79.9
273,7,0,7,77.2
156,5,1,24,100.0
429,2,1,19,87.3
513,7,1,5,80.6
454,3,0,7,71.7
255,7,0,22,95.1
257,6,1,21,100.0
1000,6,1,15,100.0
517,4,1,14,89.9
842,4,1,23,100.0
509,2,0,16,84.7
276,7,0,16,94.4
612,7,1,25,100.0
724,6,0,18,92.9
262,5,0,18,84.8
373,4,0,3,61.0
275,2,0,13,68.8
825,3,1,24,100.0
290,3,1,17,89.4
267,2,1,15,83.1
665,4,0,4,69.1
959,6,1,11,88.2
598,4,0,15,91.0
470,4,0,20,95.9
556,5,0,13,82.9
625,3,1,13,82.4
336,2,0,13,72.7
619,6,0,23,100.0
866,7,1,5,84.7
953,5,0,23,100.0
747,4,1,19,94.4
667,2,1,4,71.0
174,2,0,9,59.4
316,2,0,15,71.9
789,7,0,18,100.0
329,7,1,25,100.0
954,7,1,16,100.0
921,4,1,6,78.6
299,5,0,25,95.8
462,5,0,24,97.3
868,3,0,6,68.2
971,4,0,7,79.1
905,7,1,21,100.0
362,2,0,22,87.3
863,4,1,17,95.5
615,7,0,15,91.1
468,2,1,22,89.0
671,3,1,12,88.4
541,2,0,18,79.7
944,5,0,14,88.7
568,3,0,19,91.3
592,7,1,25,100.0
979,6,0,6,81.1
992,2,1,7,69.2
701,2,1,5,67.3
658,7,0,3,82.3
775,6,0,17,97.2
821,2,1,24,94.2
975,5,1,7,79.8
482,7,0,12,86.6
980,5,1,5,77.8
752,4,0,5,74.1
424,7,1,10,88.9
971,2,1,25,100.0
191,4,1,4,66.0
905,5,0,19,95.1
764,6,1,15,94.6
497,7,0,17,98.8
966,4,0,4,67.4
274,4,1,18,92.0
667,6,0,25,100.0
421,4,1,5,76.3
628,5,1,5,80.0
524,6,1,5,85.4
473,3,1,3,65.5
770,3,1,20,97.1
345,7,0,6,77.8
747,6,0,25,100.0
497,6,0,17,90.8
994,6,1,23,100.0
926,2,0,8,66.9
387,5,0,5,71.1
733,7,1,7,92.7
867,6,1,4,83.0
793,3,0,10,79.4
897,2,0,6,66.6
446,2,1,10,74.0
192,4,0,9,72.1
586,6,0,15,93.2
646,7,0,17,98.9
891,6,0,7,81.7
220,4,1,10,79.9
289,7,1,16,95.7
578,5,0,8,73.8
354,7,0,20,98.7
803,3,0,11,78.4
479,5,0,14,84.5
781,3,0,22,97.9
916,7,1,9,91.6
307,6,0,7,78.8
698,5,1,4,76.0
685,5,1,7,81.3
448,6,0,3,73.1
578,6,1,7,86.1
962,5,0,25,100.0
208,2,0,4,61.0
526,3,1,24,97.1
355,4,0,19,85.5
383,5,1,18,98.7
325,7,0,9,84.8
808,6,0,22,100.0
356,7,0,8,83.1
619,2,1,21,90.1
271,2,0,9,65.9
726,3,1,17,96.1
895,2,1,8,76.0
390,5,0,7,69.1
655,7,0,21,100.0
516,6,1,5,76.9
321,3,0,17,76.3
200,2,0,11,64.4
724,6,1,16,96.4
941,4,1,22,97.7
587,3,0,7,66.6
309,6,1,21,100.0
783,5,1,12,87.1
591,5,1,23,100.0
648,7,1,9,94.1
808,3,0,5,64.8
784,6,0,6,82.2
397,3,1,15,83.1
906,6,0,3,73.0
612,6,1,5,80.2
495,5,0,8,75.3
469,4,0,14,84.9
353,3,0,7,63.7
220,6,1,11,86.2
688,4,1,16,96.2
397,6,1,9,85.3
167,2,0,6,62.5
472,6,1,5,75.3
712,7,0,24,100.0
604,3,0,14,81.0
507,4,0,14,86.7
987,2,1,12,85.4
349,4,0,7,66.1
419,6,1,16,97.4
738,3,0,12,82.5
962,2,0,4,65.5
735,5,0,22,99.0
351,6,0,19,90.2
151,3,1,13,79.2
257,5,1,23,100.0
172,7,0,3,69.3
344,7,0,7,81.4
564,7,1,25,100.0
755,7,1,11,92.2
243,2,0,21,85.0
724,2,1,25,97.8
219,3,0,20,78.4
661,5,1,7,83.8
196,7,0,22,100.0
518,5,0,16,88.3
956,7,0,16,95.8
212,4,1,5,64.3
679,3,0,19,89.9
740,7,1,15,100.0
354,5,1,22,100.0
190,6,1,20,92.8
528,5,1,23,100.0
846,6,1,11,86.7
553,2,1,12,80.9
893,5,1,21,100.0
682,4,1,19,97.1
736,5,0,8,79.7
386,2,1,15,83.2
630,5,0,16,91.5
362,2,1,22,94.7
651,7,0,25,100.0
266,2,0,8,67.8
353,3,1,5,72.5
706,3,0,4,70.2
213,2,0,16,69.8
887,6,1,18,100.0
335,7,0,17,97.5
402,3,1,12,84.2
650,5,0,4,78.0
701,6,0,6,78.9
684,5,1,12,86.5
860,3,0,3,67.6
361,6,1,16,94.2
526,5,1,16,95.1
839,5,1,10,89.6
380,3,1,18,86.6
225,6,1,14,84.2
645,6,1,9,88.7
376,7,1,7,88.1
738,7,0,16,92.4
944,3,0,13,83.6
155,6,0,9,78.5
311,3,0,18,81.4
353,5,0,22,92.5
648,7,0,6,77.1
836,4,0,16,92.9
919,7,1,24,100.0
